QdE,0,s,WlSU,N,EXtR,O,946684800000,3,2015-03-21,-9.99999999E8,5iz,2012-07-04,AaU7,946684800000,9.999999999E9,fZ,yA,lDON,9qHm,LCuNa,2K,4QmH,Zj9ZB,2002-02-09,2015-01-09,2019-09-18,Private Passenger,uOB,NIDRs,vpV,cgh,7,9,SD,ayokX,A2,2005-10-19,1511,48,3
XdxA,9,Exg4H,tzN2S,b,7i,IH,1306354387269,0,2010-04-12,9.999999998999985E9,b,2003-02-05,Pkd,1420070400000,9.999999999E9,Wng,O,kd,Z,XsRaP,LbgH,o7EMQ,Isl,2003-09-25,2013-10-03,2014-01-16,Private Passenger,B,cy,2bH,QY3si,B,9,IL,7cpdn,8a0,2004-05-03,1619,29,3
B,5,N8Wmo,1,nzI,2,kD7y,946684800000,2,2009-12-20,9.999999999E9,j3wl,2015-07-25,Pz,946684800000,-9.99999998999985E8,zFPI,jor1z,kDPY,LNlIg,6N,1Zxm,sD,uxQr,2018-06-24,2001-04-27,2010-04-06,Private Passenger,Owl4,WpX3,kl,Dhu8,S4,0,WI,Z10,YZP7c,2018-02-15,1538,71,4
zd,7,YmXI,LmSMw,Kj,n,O3,1420070400000,5,2003-01-20,9.999999998999985E9,A,2010-06-11,ejt8,1420070400000,9.999999999E9,FmTK,ktT,QO,o1cE,CYX,3,O,a,2011-04-27,2010-07-19,2008-09-08,Private Passenger,NvXKH,Dg,W6F,UzFc,7xP2,7,AZ,Un,m0hX,2012-10-23,691,27,0
MDng,3,LzzwW,al,vXYa6,ITBy,7,1420070400000,2,2008-05-17,9.999999999E9,S,2011-11-21,CPj3g,946684800000,-9.99999998999985E8,Ub,xXdh,8bqnt,m1E,Sxs,0VA,5Y4X,Djq,2001-05-09,2004-06-20,2015-10-04,Renters,RB6,R7gZ,pub,h7,Oda,9,UT,TBzp,dfx,2010-07-19,1673,59,2
G6GaT,0,7,JR3H,nN3,FhkX,n,1372588032120,9,2006-11-13,-9.99999999E8,z,2003-07-03,TNty,946684800000,-9.99999999E8,awr,4t6B,Uo,k,w5xn3,bNQG,2Rfv,NV1,2016-07-03,2002-03-21,2005-05-08,Private Passenger,IUh,tTZG9,NY,ND,d55,0,NJ,hrqWd,jVYbF,2004-02-18,1474,65,3
4T,0,G291,bzbyX,IqC4,RAe1Z,pR,1016685207428,9,2009-05-10,9.999999999E9,JL2z,2000-08-14,PjR3,1420070400000,9.999999999E9,rV,PW,Qy,q,p0,jvjC,XlY,as1KT,2016-03-11,2016-08-05,2015-04-17,Private Passenger,Z,7kag,F5Z,T,WXs3,0,IN,7g,4,2000-03-02,1508,78,3
Fl,9,Z,T9f,ky,yi,c,1420070400000,9,2002-01-20,9.999999999E9,j5M,2014-03-22,a1Cjz,1200766004828,9.999999999E9,dTU,1V,C1W,E,z,QI,h52,R,2016-05-13,2018-11-07,2002-06-07,Private Passenger,3uU,P,t,dFqNf,H5,9,VA,Vy,AM,2003-04-25,991,35,0
oZ,9,CU3,O,NB,tMuQ,7m8N,946684800000,0,2002-01-28,9.999999999E9,LnY,2008-08-14,mhz6W,1184210319254,-9.99999998999985E8,eqyoD,DjYXj,dbOuT,LJala,q1,H,LhNvc,xDSN,2012-03-04,2018-02-17,2007-10-08,Renters,YEJJx,F5,Atr,uMF,EROM,0,HI,Rllp,Y15l0,2012-09-06,857,92,2
DOC,0,Z66,v,nO,e4c,op,946684800000,9,2015-11-21,9.999999999E9,aHz,2011-03-19,i6fa,946684800000,9.999999999E9,m6DU,5lhoN,GF,JomfM,x,3zqQ,Kz7y,Pdmp,2012-02-28,2012-08-11,2015-09-21,Private Passenger,Joi3,MBV5,aOI,xZ7Ni,J,6,WI,zcO,gv,2019-07-26,1461,41,4
1Sx,9,leO,Pabl,R9CS9,eAfH,s,946684800000,7,2017-03-11,9.999999999E9,0,2000-05-26,tAy0,1420070400000,9.999999999E9,yXfB,Q7,PhT9M,aJX,nSE,7oU,5V,c,2014-03-06,2009-11-13,2001-09-11,Renters,iMV,fJVPb,Tu,u,O886,0,MI,0EH,T6A,2011-01-06,1974,42,2
VaYMh,9,TaNb,inf,b4c,iH,4PC,946684800000,0,2009-09-07,-9.99999998999985E8,ylI4,2001-08-18,Qr,1158713581855,9.999999999E9,h1MCU,rLUa,d,s,ZWz1,1I5,n,rAP6,2007-04-23,2019-07-25,2013-02-09,Renters,iXQOF,LSgky,Ie7S8,0L,lES,9,CT,NZ,zU,2013-07-07,714,92,2
DKxqU,0,9xH3S,omkQU,FesI,kDh,8Chg,997444027047,0,2018-02-10,9.999999999E9,fUzwF,2007-01-28,r,946684800000,-9.99999999E8,6f,cl,GZG,bIF,l,BOK,eVawg,y,2018-07-18,2011-09-09,2014-01-03,Renters,00Nms,Y,vZ,ZL,aFN,0,LA,ZJ,724,2017-02-26,1733,65,3
lOm,0,Ghmu,B0,rd,7G,m,1420070400000,9,2012-02-18,9.999999999E9,UtP,2002-09-23,1m1,1420070400000,-9.99999999E8,V,OUXXR,mB,ZFw,S,Q,2,pEVAO,2012-07-28,2004-08-22,2008-03-14,Private Passenger,ZMX4,9FaL9,cOMQJ,f,22b9G,9,ID,racJ,gh,2001-01-25,1395,20,0
zYkaq,9,J,cm,66dc,M0Mt,z70dG,1234174565392,9,2003-08-24,9.999999999E9,Y,2012-05-25,rk,1343890079054,9.999999998999985E9,V3mg,6,L,e,qh6eH,b69hp,e,US,2018-01-14,2004-04-05,2008-10-14,Renters,uS,3,yCTHz,Tayq,KZCt,9,HI,PI,yG,2019-02-25,1420,42,4
rBo,0,Q,r,0,Q5tJr,ZV,946684800000,8,2018-03-06,9.999999999E9,505,2010-07-17,In8t,946684800000,9.999999999E9,vlmV,48T,a,b,c,g5D,lxCrV,2B2aH,2014-09-18,2005-11-04,2006-05-16,Private Passenger,hl,w,T6dMf,R,g,9,KS,gta,r3c,2005-04-20,1102,93,0
M,2,hY,aiNBM,8D7Qs,XEnJ,xX,1420070400000,9,2008-04-21,9.999999998999985E9,ZiLOs,2014-08-14,a0w,946684800000,-9.99999999E8,nOWp,lUS2,K6DI,t10h,YZ2zl,b,An3Bx,V3E3,2006-08-27,2001-12-03,2005-12-23,Private Passenger,IlG,3fx,UY,uD,ag,3,FL,coP,O5xqC,2001-10-14,1143,90,0
Mt,0,Tn,Nysvv,j1C,Al,F,946684800000,9,2011-01-16,9.999999999E9,k,2001-06-08,0Zcp5,946684800000,-9.99999999E8,l,E7P,kc,KAf,RQ,1Dls,lJa7,qTPa,2007-12-16,2000-04-13,2017-10-17,Renters,HEhz,R,seD,q,mml,0,SD,W3XDk,RM0hJ,2008-06-07,804,26,4
JXoyi,1,w,cPmc,D,rQI,KR1A0,954572272300,0,2011-06-10,-9.99999998999985E8,X,2011-12-06,FKu,1420070400000,9.999999999E9,8nzG,S,VMd,XC,b,tc3S,1da,I7I6,2002-11-07,2018-11-24,2000-02-10,Private Passenger,vBOQU,S,kLwzd,iPvlR,C,0,UT,G6,LK,2006-05-25,639,44,0
B6v,9,g,TU,MifR,m5,mQO,1420070400000,1,2015-07-06,9.999999999E9,Kw8,2009-02-04,ZV,1420070400000,-9.99999999E8,TX,57,iz,xGp,h,iAL,gRVrK,8G,2016-01-15,2017-03-27,2016-04-15,Private Passenger,LX,Pxy,I3C,Z,tD,5,CA,o3v,4tR,2015-12-11,605,54,2
paNM,0,I,SY,5ea,p,IVnCc,946684800000,9,2008-07-03,9.999999999E9,egXJj,2019-03-17,zwaG,977633642991,9.999999999E9,uQPA,UVeaI,A9,702U,R,lYBf,o,Y4F,2003-09-15,2011-07-20,2010-08-07,Private Passenger,ic,Z,nea1K,TAx,PSIID,0,MT,dR,FLBLT,2004-04-25,1362,19,3
g7,9,LFY,9,0tbn1,L,FP,946684800000,9,2010-03-28,9.999999999E9,Ws,2007-12-25,TAuH,946684800000,9.999999999E9,F50rg,j,lCLVF,pDqn,u0YDW,ui,SOww,C,2012-01-14,2016-08-28,2012-09-07,Renters,zM2,cO15,Blo,hQeL8,SYo,0,MT,2D,Z,2001-02-19,1018,78,0
S,0,Xe,L8,Z,lpHj,RVlg,946684800000,0,2012-09-05,-9.99999999E8,M,2008-02-27,Zku,946684800000,-9.99999999E8,t27L,B,Gu,a,xg8C,R0,qQA,1x9gr,2006-02-13,2014-04-02,2007-01-20,Private Passenger,b,1,v,l,6imvh,0,ID,sZh5H,c9,2018-11-24,607,74,3
xqUX,9,4bpo,kxS,6R,r,hWOvc,946684800000,0,2010-01-27,-9.99999999E8,Be,2014-08-09,e2,1344095705698,-9.99999999E8,cXZVe,P8x0,XBUAB,ZbHr,aTjn,Cv6R,nWPy,I,2019-12-07,2014-06-17,2000-09-16,Private Passenger,FgcyB,8,Jc,K,rlV,3,NC,JMjW,l,2004-08-24,777,54,3
ul,9,3fTBT,pJWh,geuc,Xu0,D5,1139072258813,1,2018-07-06,9.999999998999985E9,HbE,2011-08-03,NfTvm,1265126915941,9.999999999E9,5,3Qxc,pdxj,bB,d,qS,k25E,DsbM,2007-06-13,2011-03-22,2012-10-10,Private Passenger,lUg,OFFc,kGd,Kw,KM5,9,ME,T,uGIlE,2007-12-21,1527,52,1
YELi,4,3,Hlr9F,jJ,y,AydGM,1420070400000,0,2014-12-28,9.999999999E9,zZ,2013-12-02,8im,1420070400000,9.999999998999985E9,aVlh,GE,hb,DdnbA,n,aTX,8o,IKXt,2008-06-10,2004-03-15,2003-11-28,Renters,LLhJh,9VIW,H0sp,46TN,7X,0,WI,iD8,n,2011-02-17,1748,47,4
E,9,1,E,x,K,i,1420070400000,1,2004-07-26,9.999999999E9,C,2016-02-20,5,1420070400000,-9.99999999E8,B,w,4,4,j,Q,G,Y,2000-11-12,2000-10-15,2005-03-22,Renters,R,5,B,h,2,0,WV,n,m,2008-10-06,1997,63,2
2,0,M,v,Q,7,p,1027897534730,7,2005-01-19,-9.99999998999985E8,r,2006-09-18,S,946684800000,-9.99999998999985E8,U,f,u,W,v,C,H,b,2001-09-03,2015-04-23,2001-11-12,Private Passenger,V,P,q,9,t,9,KY,q,L,2003-11-14,1851,20,2
A,0,vM,Ml,M,C,X,1189965587629,9,2003-06-03,9.999999999E9,1,2005-01-16,c,1420070400000,-9.99999999E8,Ek,y,s,xB,V,zN,W,Yz,2015-05-04,2006-09-20,2000-07-08,Private Passenger,Y,k,w,up,8W,4,VA,e2,Ef,2012-03-28,748,39,4
HOM,9,4,Yf,u,Ute,c,1420070400000,9,2015-06-03,9.999999999E9,9,2016-05-19,e8,1420070400000,-9.99999999E8,lJ,UR,LX,z,X94,R,w,lH,2008-04-12,2016-09-18,2007-01-09,Private Passenger,kU,R,9to,Wj3,3,9,AZ,c,X,2005-02-17,1662,74,4
Mt,0,JVyX,J,k,Zs,hMJ2,1420070400000,9,2007-09-17,9.999999999E9,WMvm,2004-06-04,zv,946684800000,9.999999998999985E9,9G,6Yi,t0E,Jt,lUlf,A5nh,OJwJ,JP2B,2000-10-22,2017-03-17,2010-07-17,Renters,A,DN,N,97qR,Xvl,1,RI,CR7,L,2003-03-23,1929,85,3
r38gr,0,5A,d,wqEA,1B,2haM,1420070400000,9,2004-06-07,-9.99999998999985E8,pMDR,2005-11-02,hRD,1114408101100,9.999999999E9,g,ibJ8,rb2SM,7Cnv7,scaFM,fk,9LAIX,3hbb,2019-12-25,2019-01-11,2001-03-06,Renters,l,8Pf,z,BEkd,QnLX,9,CO,d1z,vq6,2000-10-28,684,27,2
cZA,4,CiLTZ,hdW,L,uwDdY,sK,946684800000,4,2012-06-09,-9.99999999E8,O,2015-02-25,9Aje,1186794925580,9.999999999E9,v,5XQ,d,Uh,D6D,P,9P,a6,2013-04-04,2019-12-19,2003-02-28,Private Passenger,x,a,sGv,T,DK,6,WV,h,Bm,2003-05-11,838,49,1
qy,2,RXr,AkwJ,MFtx,qdK,XLS1,1420070400000,0,2017-08-17,9.999999999E9,8,2011-02-04,oZ,985253575022,9.999999999E9,Qd,qTzEA,98zO,2NiC9,ujN,c1,wG,uogO,2003-07-06,2007-10-08,2003-06-23,Renters,DmUZ,ZJcQ2,a,A,XQ,0,MI,OKh,8EY,2019-06-13,898,96,2
OIxE6,0,T8C,XeTu,Zn,D,bzdP,946684800000,9,2007-12-11,9.999999999E9,ej,2010-03-26,0i,1253952670023,9.999999999E9,Ah,2,Az,S,po,ZFC0,yVu,bRER,2010-11-27,2002-03-07,2000-12-19,Private Passenger,0O,Pt0,cmwK7,G7B9q,1,9,WI,jqpc,Fb,2001-11-09,1554,60,4
f,4,WeDr,G,0oLu,B,k,1420070400000,0,2006-01-25,-9.99999998999985E8,gzi,2011-11-01,TNu,1420070400000,9.999999999E9,gY,s0l,q,s,iV,Nnyl,FHdWh,A9,2019-04-02,2007-11-18,2003-02-08,Private Passenger,8LK,6muhX,OZjLS,CdbY,FoF5O,9,AZ,V,Xmw,2010-11-13,632,72,1
RSAkH,4,Z,ok,Dv,H,l6,946684800000,9,2010-10-04,-9.99999999E8,dkM,2017-06-24,9,1420070400000,-9.99999999E8,UNB,5,0cw,4i,5N20e,GVUj,T,dhpCy,2007-07-02,2012-10-06,2003-12-16,Private Passenger,Ov16k,5Z39L,7Z,QlI,5bF,8,TX,jx2D,w4r,2018-05-15,863,69,1
lc,2,RU,ozd,OB4V,EKL,px4,1420070400000,8,2018-05-12,-9.99999998999985E8,Cc9,2008-04-18,g,1300510756417,-9.99999999E8,VOBQ,AgfZ,2v,7,9,X3E2,FKkm,GG,2012-11-12,2010-06-10,2009-05-27,Private Passenger,Cw,5K,5Lk2,ljPh,Z,8,OH,p,3fi1,2013-07-07,800,55,3
IL,3,Pyi1V,DL,M,Frfrf,t,1040513822566,0,2006-04-15,-9.99999999E8,XIhTb,2009-09-15,2H1QQ,946684800000,-9.99999998999985E8,K,CVt,A,wT,D,i,Yh,my,2007-03-28,2016-04-21,2012-01-17,Private Passenger,C,g,4,qSVb,Ixa,1,GA,sXN,Mi,2009-08-20,949,28,2
5C,4,A,M,uyT0,UmB,FN5,1420070400000,7,2006-09-25,9.999999999E9,tcg,2013-12-14,Btikc,1420070400000,9.999999999E9,Pvp,hP,8ZD9D,9,o,Nimq5,XZRxK,B,2000-03-01,2019-02-02,2003-05-21,Private Passenger,X30b,W,kCKZw,RqKyG,7,0,PA,w,meYhH,2018-07-02,1909,39,0
A,9,rDpu,ZS15,MOpvx,UnlG,k,1136622362407,5,2001-07-15,-9.99999999E8,Gaz,2016-04-01,ub5,946684800000,-9.99999999E8,29wCt,l,RKf6,dfvjj,g,7gc9B,jhwA,Jv,2007-06-13,2007-05-06,2010-09-25,Private Passenger,5wGKo,aW,1bxf,yGL,g,3,VT,ab,2o,2014-10-25,1217,95,3
sgB1L,8,bl,C,XU,x6f,HB,1081059641550,0,2007-04-10,-9.99999999E8,0zL3I,2002-11-17,KrWM,946684800000,-9.99999998999985E8,PNLE,eS,l4tZU,sRvL,AQ,3,K,Qfi7m,2007-09-07,2018-11-16,2018-10-07,Renters,w60B,Z,1NA,lLE3,1,0,MI,r,7JR,2002-01-26,1079,81,3
x7,9,FGVSZ,K4O,O,Nd8,hK3A,1204894832339,9,2002-11-04,-9.99999999E8,r2Rsk,2017-07-03,5NS,1420070400000,-9.99999999E8,iRfrc,9,zd,iRn,o2LN,Cp,0Lk,Nx,2011-01-02,2014-12-16,2014-02-08,Private Passenger,iTuBr,sE,i,nx34h,bqQY,0,AK,Hj8,qvd,2016-03-03,1416,37,2
mpW,0,TX,n,6AZ,LioKN,5F,946684800000,9,2000-03-09,9.999999999E9,AcRR,2010-12-07,cot,1420070400000,-9.99999998999985E8,9hc,F,KTD,4z,m69Ev,NIh,4F,bY,2005-10-27,2014-11-23,2000-06-17,Renters,w,oHP,t9yTY,j,C,0,RI,ER4Q,yE,2001-08-10,1993,33,2
j5,9,l,q8U,Rugk0,md,e,1270547770019,0,2014-12-18,-9.99999998999985E8,Y,2007-02-01,eCf,946684800000,-9.99999999E8,N,a,e3,bzEj,4,HAA,Qu,7WZa,2005-11-09,2002-09-15,2010-07-13,Private Passenger,lxx,6m9Q,B,o3E,8,1,DE,8k9w,ESMNX,2010-01-07,1787,47,2
i,0,4xRxz,Z,5vLWv,SN,PvxVO,946684800000,0,2010-11-16,9.999999999E9,hBQ,2014-02-26,mzwMP,946684800000,-9.99999998999985E8,Y,P,gMO,Gb,KGQ9t,ASfL,EDoK,q1Xx,2003-02-21,2011-06-21,2006-03-20,Renters,5cl,r72,eUpzN,e,J3e,9,TX,UI,Pq2,2009-06-24,1532,26,2
TSjdW,9,oMujg,cIF,dBDqf,h,0,1420070400000,1,2005-02-11,-9.99999999E8,UaW,2010-07-13,O4t,1420070400000,9.999999999E9,hZ5,0h,FrC,V,ZIRoD,oFZrA,IK1aK,Q,2004-01-22,2015-10-25,2006-10-01,Renters,GPdMH,OFO8u,P,cAVQp,Z,5,TN,z,BexH,2005-05-14,1420,87,0
Sm4N,7,63,EES4,k,p5nX,P,1041736856287,2,2006-11-07,9.999999999E9,HxV,2018-04-04,sd,1420070400000,-9.99999999E8,KJ4fX,9Woc,Cg8,Bzqiq,5dGD,gad9,L27JE,1O,2006-05-06,2008-11-17,2019-02-21,Private Passenger,lj3FS,C,UQI,c3N,l,7,CO,U0Mal,L1l2f,2019-03-04,1380,23,2
VX5,1,7KU0,tIUoN,Gr7y,kvm,Z,946684800000,0,2019-12-18,-9.99999999E8,cWu4T,2017-07-15,FsvfR,1326377537746,-9.99999999E8,xtaA,p,gRDBZ,kCT,o,Hga,BFyEu,AVc,2009-12-23,2011-05-22,2018-06-09,Renters,JCDWp,z,sWa,uaw,2Mr,1,TN,na,l,2016-01-03,1927,78,1
C0Mb,0,aziO,BpI,NQk,Vmrqn,tLn3,946684800000,9,2009-01-20,-9.99999999E8,yp,2014-01-23,kdDuV,1151616354252,9.999999999E9,5K,HE6,P9,H7p,EqI,AZwhm,l,QkP,2011-07-23,2009-01-08,2004-12-22,Private Passenger,3CQ,3ltNX,mtb,bBgE,4jL,7,VA,lGMKd,8mM2w,2001-05-15,1871,68,3
miz,0,Ewbd,vbo,QvK1X,Zf,b,1288725382147,4,2005-04-07,9.999999999E9,eMVT,2018-10-16,yWAjK,1420070400000,9.999999998999985E9,Bw,CadT,U,h,M8Yy9,6,KU9V,x7d,2006-06-23,2007-05-08,2016-06-02,Private Passenger,r4,Koz,a,cd,tWNrm,1,NH,PwN,YiOw,2004-10-14,1046,85,3
uqS,5,nW7YA,1iaA,s,HY8,p,1233661741641,0,2000-05-01,9.999999999E9,wgO5,2000-03-14,KH,946684800000,-9.99999999E8,5tD44,N1Ou,MQhl9,0Rj,Ac,QeIE,dsVY7,1sH9t,2002-12-01,2017-07-22,2003-08-14,Private Passenger,lVKu,Pm,8,iy,YE2,2,WV,s5dIB,mu,2001-02-13,744,93,4
I,3,1028,NOG,1uVuH,u,xdHMW,946684800000,9,2006-06-20,-9.99999999E8,vr1j,2015-02-12,Ymfv,1181683419879,-9.99999999E8,G1fkf,gnThF,W,3434,mGRB,d,a3Rp,mX4,2018-03-28,2004-01-10,2001-09-28,Private Passenger,PTMC6,GY2,63lT2,7E,55B,1,IA,9bgK,jJ,2016-05-07,1073,38,4
2,1,emVpk,9,t,rUJz,5,1045737542511,9,2017-08-12,9.999999999E9,jW,2019-03-21,C,1123907468706,9.999999998999985E9,wV,d,s0Kg,qo7AP,m,d,AtNU,3stsC,2001-01-22,2008-03-20,2002-08-17,Renters,T,A,4,plc,ju,2,AR,EcwJi,Vo,2016-04-10,1303,47,3
3Q,9,jOy,1,GQs5w,hZSD,Ck,1244895680526,9,2019-12-02,-9.99999998999985E8,3,2008-04-15,2,1420070400000,-9.99999998999985E8,o,V8d5U,osxJy,CUA,w,RF9Hm,l2,L1,2004-05-09,2005-05-09,2003-10-04,Private Passenger,0,AnDPY,l6,CCL,2i,9,RI,teY,sNfLs,2008-07-19,629,64,2
TVFL,0,ubvB,Kec,8,an6,0,1420070400000,8,2011-01-15,9.999999998999985E9,I,2009-08-04,Eiyv0,1420070400000,-9.99999999E8,6sn,ecjpr,y,v,oNO,X,mxUo,js,2011-01-16,2011-10-27,2004-05-25,Private Passenger,u9,znF,6A,t1,gc,0,AZ,4g3u,GsFv,2018-07-21,1203,91,1
JpSu,7,PYYMf,D,NS,GEQA,2xzr,946684800000,6,2007-08-19,9.999999998999985E9,Iqf,2002-04-24,FR,1420070400000,-9.99999998999985E8,W,DXoI7,xQ1Ms,hoG6,WkB,V,Q,Tp,2017-05-02,2012-09-07,2001-08-11,Private Passenger,Mt,F,og,JPl2,vgK,5,NC,Np,fok,2016-10-15,1396,44,2
3,9,8Fxw,F38o,2,xZsjo,s,946684800000,0,2016-12-08,-9.99999999E8,SvaP,2015-04-18,BsH,946684800000,9.999999999E9,QDF,IG,HiX,EsBR4,g,h0K1N,pYhnW,m,2008-05-07,2002-01-21,2010-09-26,Private Passenger,IBr,F,3,0vc,dix,0,AK,2s,j,2018-04-21,1055,24,3
tQk53,9,JmYgm,pV,7v,0L3e,5,1420070400000,0,2013-09-17,9.999999999E9,eLYme,2013-07-04,tJG,1379662238665,9.999999999E9,P,sB,0Hw,yhb,eZ9nl,889gn,oXWFx,e,2011-05-06,2006-10-08,2011-11-06,Private Passenger,6t5,Ch,8WdR,J,g02lm,0,IN,mj0ig,Ss06,2018-10-01,1296,28,3
JxN,9,gqN,GIV,KXzX,8NfR,TpN,1177905779490,9,2013-12-01,9.999999998999985E9,ouU,2000-11-21,UrvZH,946684800000,-9.99999999E8,Y,lKE,BKNpC,6s0F9,P,p,3ly6,ZM,2007-05-28,2006-06-22,2018-02-24,Renters,HpHg,9,Sk,691,1,9,NV,Skm,d,2013-02-14,1522,23,1
X,9,ytd,X2,1oI,cu,8s,946684800000,0,2001-06-11,9.999999999E9,5Gw,2016-09-10,7z,1188937434518,9.999999999E9,bUL,tv2b,66,tLy,G,M,mqds,kN8,2019-09-16,2001-05-05,2016-04-04,Private Passenger,bSM,w1h7C,8J70Q,Gcs,Bnk,9,IL,x50,goWW,2013-06-06,1268,21,1
IhEZ,9,hH,0h,Q1Z,w,bSZw,1234838357333,0,2006-01-26,-9.99999999E8,ztC,2009-07-11,Yn0U,946684800000,-9.99999999E8,Dg5,1,V6YyQ,gE,Y7,4,5,pVom5,2004-03-16,2006-01-04,2010-09-07,Private Passenger,1,GK,a8ncD,u,BM,6,AR,tfUM,qClg,2013-11-27,1246,33,2
8,0,RL964,Kdo1H,I2RLM,OSDj,O501r,1420070400000,7,2000-10-24,9.999999999E9,Apdtj,2005-01-18,0ePhy,946684800000,-9.99999999E8,NugPg,sy1l,hsc,X0tb,H,45l,Nn,9hSC,2016-07-11,2016-08-27,2002-07-05,Renters,TRi,U,nuoWn,mYqKK,t,0,KS,m,jq,2016-07-18,1776,27,4
b6T,0,xC,hDKY,9l,kgylh,o,1158190600652,9,2002-06-26,-9.99999999E8,4RG,2012-08-21,RDBwT,946684800000,9.999999998999985E9,9jT,gWE,e,kC,zM,Eug,0C4,Vb,2018-09-09,2008-02-19,2018-08-16,Renters,zOL,H,Pebqi,cD7b,T,9,RI,l,2,2018-05-09,1643,19,2
f,0,185bR,TTjyR,2,Tsc18,xcA,946684800000,7,2010-04-24,-9.99999999E8,W6EI,2015-05-12,P7n7W,1420070400000,9.999999999E9,h,BD90,wm,m,osnxq,oIDRX,q,AEiFI,2008-07-07,2000-02-10,2006-12-07,Private Passenger,q,3Qfz,TNOy,Bu,i6,9,ND,iL,3,2013-07-13,694,53,0
rB3,9,kCths,Ra69G,uN,JPoIE,CcO,1088477818490,0,2018-01-06,-9.99999999E8,ae,2018-07-01,588K2,1420070400000,-9.99999998999985E8,A,3tn,XS5,Ft12,YfYD,0o9b,sw,GEtmd,2007-05-16,2013-06-06,2014-10-24,Private Passenger,zxzl5,Dpc,Jhe,cbl,mPBfZ,9,MN,P,ecF,2018-05-05,1632,25,3
m2G,9,9YH9,A,bG2b,Tm,TUT,946684800000,3,2001-06-26,-9.99999999E8,sLzJp,2013-11-18,6G,1241068971232,9.999999999E9,V,Pz,pTf,sC,j6PoT,zUF,jh,0oh,2016-10-15,2003-03-01,2019-10-09,Private Passenger,AUo,hr,jyMc,7,aLMA,0,KS,0n,Ep,2009-10-03,1353,45,0
cbP,9,8,k,xYt,jK,8,1420070400000,9,2014-02-21,9.999999998999985E9,1yJ,2003-12-24,rGjo,1420070400000,-9.99999999E8,y,y,9UU,uV7R,rMV7i,W,jx9DZ,VR,2014-04-14,2014-10-01,2006-10-10,Private Passenger,cgJhq,2wmhB,I6Bif,O4Hs3,m,0,WV,iFm,kL1zW,2011-10-06,1002,37,1
n0Rl,9,vnG,1ApL,LM5,E,wghk,1028577243714,9,2012-03-17,-9.99999999E8,0XBpM,2014-07-06,cXjLM,1292757402061,-9.99999999E8,oGqG,Igw,WSxFm,Q,LU4fI,gBN,4P,MvY,2007-09-17,2016-01-01,2002-11-01,Renters,e,MGu,eYh,O,t,9,UT,OxMl,za5T,2019-11-07,1087,91,0
961,0,CW3W,C,O,GBM,Z,1188241985240,0,2005-11-03,9.999999999E9,rRvvl,2001-02-01,b,1181698513374,9.999999999E9,AtcF,0R1,FZ,D,69jF,u,cg,A,2003-05-03,2012-01-11,2014-05-12,Private Passenger,0,8b,3d,RzP,9gT4u,0,ME,QE,nMnm,2013-06-10,866,34,4
k,6,V39O,yv,mJNFn,v,lughd,1420070400000,8,2004-10-07,-9.99999999E8,gwyt,2005-11-19,Tc2,946684800000,-9.99999999E8,c,HNZ,Hm,qv72K,G,DAV,S,2L,2009-04-18,2016-12-17,2005-06-03,Renters,m0lS,XPXE,ANyZ,dXAA,W,9,MN,l,c,2008-12-21,1689,76,3
hQ,0,rY,vSli,vv,jEM,l,1138845730010,0,2002-10-06,9.999999998999985E9,Qz,2009-03-26,M,946684800000,9.999999999E9,TLxxE,ruQ0,D,6,s,g,zYVg,eIs1,2009-06-11,2011-07-14,2018-06-14,Renters,hn,zx,4B,2,EMqpV,9,NY,pT,B,2008-07-19,1001,26,2
ni9DN,9,Eat,THhFs,uyg,6G,0M,1420070400000,4,2011-02-23,9.999999998999985E9,toty6,2012-03-24,Z3e,1420070400000,9.999999999E9,k,49Jj,D45,y,Sp,YFA9,h,4lTSH,2010-10-23,2009-03-25,2015-05-10,Renters,rL,lKfD,ZNC,miyGa,gxs,0,DC,6I,Kczu,2010-11-01,1996,88,2
AL,0,Kbl4,T,X,x,0,946684800000,2,2009-09-21,-9.99999999E8,K58,2013-09-03,gEPC,1272760124715,-9.99999999E8,1EkL,gj,6BT,R,9DV3X,PPYZ,HEMH4,0u5R,2019-11-25,2006-02-28,2011-04-17,Private Passenger,r,iwfr,kb,lGE53,QKH,9,WA,gaxM,99Pvw,2013-09-28,1191,90,1
nF,0,flk,LzsFP,xOX,Wy,ZPYPb,946684800000,0,2016-09-27,9.999999999E9,b4O,2004-07-13,4n,1345107122735,-9.99999999E8,Q8,RR,hviMz,o,MV,7qL,keDX,OqQc,2013-10-20,2015-03-15,2018-09-09,Renters,6X,Z,Ty,D,yy,9,HI,7X5k,Z,2000-03-13,801,53,0
62m,0,H0ma,xCpK,z8,N,KM,946684800000,3,2001-09-10,9.999999999E9,F,2016-06-11,i,946684800000,9.999999998999985E9,6VLW,T,cXez9,tamV,1Qt,7B,4Sr,I6x,2008-08-13,2007-09-02,2012-02-03,Renters,bt8,U,clNgg,b41hY,pjHjC,9,WI,8,w1B,2005-02-04,1191,68,0
